"5%","50%","95%","mean","stdv","BandName"
-37.0328334765176,-25.5106513541655,-15.3811724844196,-25.6703313443873,6.67687901171382,"Intercept"
-4.82366554625552,-2.84252532876743,-1.17263791171547,-2.8495623194216,1.11575383157905,"X400"
-1.77913416770942,1.65508437985149,4.99052772883236,1.62855349512879,2.01618752583407,"X420"
2.33955483358784,5.2232773151455,7.73190214836021,5.17244029526892,1.58392826397201,"X440"
-2.82881742231789,-1.2571856482364,0.448777977628141,-1.20456339644088,1.02361758404359,"X460"
-6.71952993970849,-4.99051192680971,-3.29606715597433,-4.97853825882071,1.06925109972873,"X480"
-7.52836647216889,-5.65814847971493,-3.30819204469095,-5.56823219873093,1.2213325745029,"X500"
-0.905301956784883,1.3282846831427,4.03646117252521,1.42056847020924,1.49982500652281,"X520"
0.296899211731959,2.69992185700204,4.89465283040138,2.67562812337028,1.44042242622143,"X540"
-2.60799219302315,-0.185838859845161,2.30283130439146,-0.172435468192017,1.52942270485161,"X560"
-2.53835188695047,-1.44660826992461,-0.360794220679648,-1.43167597767263,0.665076128720651,"X580"
-1.52563991438069,-0.45100651417015,0.617081976776617,-0.449748538039383,0.66092576850836,"X600"
-5.30779510778214,-3.26617471750844,-1.3601738462321,-3.30030350133746,1.17206848156157,"X620"
-2.82275366073874,-1.24799945055661,0.525050870587309,-1.20845828289902,1.01705813517832,"X640"
-4.1016054708938,-2.21391017118152,-0.285151124950051,-2.19792483957262,1.20747983445819,"X660"
4.76823250541232,8.94232561512008,12.928359541408,8.89937219104661,2.43459712435758,"X680"
8.76209487922423,12.4211611634304,15.7032904826697,12.2846344067567,2.20997421392955,"X700"
-16.9260023459005,-14.3374915410944,-12.0835904288447,-14.4062553816215,1.47034893460888,"X720"
-7.96367506204182,-5.95966899052641,-2.14229374267397,-5.60045762236842,1.76357139984923,"X740"
7.5598945764574,11.059145349646,12.778649189647,10.6724180853356,1.60474295874218,"X760"
