"5%","50%","95%","mean","stdv","BandName"
12392.9257258188,12978.1084393736,13586.7805593342,12982.2845647119,384.849737537274,"Intercept"
23.4402699187346,39.4701190478191,52.9006684037429,38.9824050750275,9.45445835402913,"X400"
27.2758802802385,40.4030734678414,51.0921905557107,39.6922688466747,7.16368625947303,"X420"
14.7456224580423,23.6349003735867,30.8151555357421,23.3821878871789,4.92458436251812,"X440"
7.99903031088486,15.3592755724137,22.1626816219421,15.3271485419468,4.51066114417502,"X460"
2.83560795073826,9.82418805430743,16.4578385543775,9.76055966820322,4.2184891367134,"X480"
-3.07179427446727,3.33000247956867,9.56959992603171,3.35775415272166,3.87480924601309,"X500"
-23.1963532619802,-10.1475507327433,2.850847087391,-9.99100872193442,8.38294131569245,"X520"
-69.112228854913,-55.1956115288305,-41.1122244843738,-54.8981659154069,8.81082549786693,"X540"
-87.7397217026426,-76.5968708360027,-63.383497578351,-76.3222169723907,7.43471461054327,"X560"
-81.5254680943273,-73.9439135490878,-64.4484290120227,-73.5720536685525,5.04029892564352,"X580"
-73.7144880174527,-67.0444680684351,-58.9392251894614,-66.7188788935218,4.47131537606746,"X600"
-64.0267710844958,-57.4002501507184,-50.536242877378,-57.3711618769796,4.11755189886385,"X620"
-59.9589589565718,-52.2028054573805,-44.3551904941835,-52.1313696944705,4.76626474769125,"X640"
-40.8163910627256,-31.8223892666207,-21.6434018700793,-31.6382268622559,6.05615321118599,"X660"
-21.1259685003573,-8.47939895290996,5.90807636994674,-8.28867669066942,8.32719828954973,"X680"
-98.5681818057921,-82.9965921298258,-67.1188606822746,-83.2451134395409,9.64675996739538,"X700"
-193.779211649564,-177.44369572896,-161.945621859643,-177.83252071427,9.45863274524735,"X720"
-269.940639220597,-250.526921053505,-232.786406104485,-250.475831024301,11.8598605175957,"X740"
-295.417322992028,-268.584676862171,-239.850901131066,-268.033696303894,17.2391390636844,"X760"
