"5%","50%","95%","mean","stdv","BandName"
649.701490560861,688.257227139624,725.081180797585,688.104552404341,22.4748648417394,"Intercept"
-950.134958884439,-5.48448324379261,1112.96552678687,37.8621290358941,617.412896464825,"X400"
-1522.44748464997,-773.372367655176,155.21353594174,-751.41300549856,507.53749881827,"X420"
-810.574961656875,-264.577616829549,312.839991207848,-261.319759271273,345.621784239925,"X440"
-509.762802058742,43.0603012530512,541.400926905094,33.9126536766509,329.289128046971,"X460"
-543.888544185188,0.298437358574681,459.441036137241,-17.1424230219602,303.019772437796,"X480"
-956.171719538234,-431.543537241496,68.4614252622156,-447.985352715054,303.881716436568,"X500"
-1521.13449744762,-299.142641380042,736.915492944076,-324.906313084176,687.572378957645,"X520"
1265.74223945356,2390.65041479252,3347.32189749235,2361.67823417015,620.613934696485,"X540"
2453.80016668942,3432.84924070219,4361.09345153459,3421.82873972019,587.254679114656,"X560"
1270.36637274904,2033.5050987724,2734.27781779721,2031.59201613052,441.346745641795,"X580"
989.989025378733,1725.37265306524,2516.42352700617,1745.4765361614,456.567479984975,"X600"
-914.397638421848,-228.105143402574,576.413568276635,-206.670483520509,448.234979432938,"X620"
-593.808645149654,140.585322439694,1019.93377676999,167.926070878493,495.761656302475,"X640"
-1685.50182813612,-1031.96943168698,-256.443712577696,-1011.67581179327,438.758108929274,"X660"
-4490.77860556885,-3554.71699946177,-2491.84900496737,-3520.17293272312,608.214240493836,"X680"
-8866.65797072694,-7395.43597450987,-5744.49305376408,-7348.96340173439,952.768268275805,"X700"
-10932.0485513707,-9547.49602881126,-8338.62980575437,-9563.57875246901,801.104207125233,"X720"
-6353.57675583637,-5816.8867544218,-5271.82710131014,-5813.09465182429,344.192782640469,"X740"
-5406.13990586632,-4488.18561800264,-3642.73502739911,-4497.47248830027,548.758565165675,"X760"
