"5%","50%","95%","mean","stdv","BandName"
-1453.63957946978,6567.46894662488,16621.5644547327,7118.1853662791,5661.30742914934,"X1940"
-236.861151208358,7165.23544292445,16450.1303948403,7486.68629164704,5273.75919827876,"X1960"
-16607.2164506991,-9448.10109993919,-2852.45741927943,-9403.72943538822,4331.83211377819,"X1980"
-26208.7211291428,-15916.3123759322,-8686.1160091449,-16305.1220190364,5398.43172996992,"X2000"
-11739.0282786098,-5881.19924465529,-1308.43943440618,-6185.07741622697,3234.75317723938,"X2020"
-4764.19758077882,-151.932051508174,4371.43798757699,-168.923373536093,2796.18667054291,"X2040"
-14643.622989314,-6861.73673322354,717.707757176464,-6728.98192346614,4552.15292032832,"X2060"
-21108.3402549131,-14990.6714918472,-8318.83129706007,-14868.9592330628,3949.38290834448,"X2080"
-12330.2002869235,-4840.11248674598,4196.6972885572,-4682.77305008054,5083.57572578614,"X2100"
-13222.9081077955,-6740.57379216622,352.171143824805,-6684.7053976009,4242.73475111606,"X2120"
-3348.42210713234,3203.87484411526,11071.915962369,3377.69799700707,4422.68539138157,"X2140"
6883.62696748682,13981.3243660037,22059.627100523,14183.4926887019,4671.63221924104,"X2160"
-7976.07395352487,1786.88112685903,9202.39845434301,1311.30817616244,5242.02912808829,"X2180"
-19602.7949194318,-7175.50574319305,1216.28631896205,-7857.82560471694,6303.49858515006,"X2200"
20565.3128070577,30178.4569649537,44155.2913076078,30733.1376441696,7174.7463108015,"X2220"
3277.61156112293,14994.0071423064,27689.1152977832,15149.7994260601,7613.43973198277,"X2240"
-70615.0037051945,-52962.733310956,-38802.3186482608,-53672.0228759084,9775.63518382004,"X2260"
-16289.2831531634,-5334.48211898541,7726.12733955283,-4849.20685270771,7618.27866819385,"X2280"
-19331.1239021143,-7699.53407262017,898.714171995793,-8545.26340983843,6274.67558074868,"X2300"
-6630.60264761965,2112.44571341746,11101.1907844555,2126.88766229739,5385.27315908688,"X2320"
-26251.1393669388,-13386.070685587,-2378.48167256104,-13665.7145157318,7745.20328983174,"X2340"
13619.895833253,22041.0815302943,31039.4514910248,22133.7717636173,5285.7067410493,"X2360"
28116.2229002839,38138.45503035,52173.3093630277,39134.155092724,7739.71166068616,"X2380"
11431.5621802634,20321.3423901504,29172.7985535716,20126.6942753687,5407.65578855156,"X2400"
