"5%","50%","95%","mean","stdv","BandName"
-9.45915599478326,-5.0659704601959,0.631209161347228,-4.74734320537601,3.1710540614197,"Intercept"
564.602447303192,1513.20309922041,2358.56443785932,1481.81032850367,541.100715426096,"X400"
-3606.09088073419,-1487.3764298811,470.191976000517,-1484.81912324765,1211.43153949843,"X420"
-1503.9412104079,1530.14916071836,4719.22883700224,1587.93952666619,1970.31514414562,"X440"
-4040.98265457,-1240.20706588512,1421.14593298463,-1200.88444111982,1587.81996781381,"X460"
-4836.18843271718,-1858.52425915921,1290.90855154933,-1790.16731451273,1842.12908557644,"X480"
-2081.32093525136,590.74134130766,3375.70665054357,586.577696943511,1692.75901274918,"X500"
-953.956913196816,1911.03136652685,4010.36296241533,1729.15724311042,1477.80089673756,"X520"
-8341.30401398559,-5194.76827405869,-1012.62547238306,-5010.09270906157,2181.00740197197,"X540"
960.811853693464,4121.48693466066,6515.85551529483,3892.48234241576,1713.9004968083,"X560"
-2958.57863505998,472.341188411648,4291.40712461671,495.418778784824,2186.12411075109,"X580"
1736.35871454898,5909.25045013258,9519.97080333427,5818.10554090447,2346.0880348323,"X600"
-19300.5272729078,-16201.5014689592,-12155.2085086638,-16030.6615208284,2263.54498967394,"X620"
1396.62809078579,4313.89189999028,7306.78372908796,4328.32989232034,1868.80457038574,"X640"
3549.04488592345,6904.4552129844,10660.7738342709,6934.53494527362,2029.10210137283,"X660"
-3487.37734297405,-1158.2694356189,1156.97171967207,-1173.33743612839,1468.10336993224,"X680"
247.809113157209,1031.73451975668,1896.24445481225,1061.47359387779,503.516832626555,"X700"
-1051.72056174475,-283.07037404707,546.094907418986,-266.252959428495,497.903158218004,"X720"
-3339.00307318669,-1163.50865427046,773.485376165634,-1236.05072602919,1307.36274328276,"X740"
-32.9897006063675,1364.75941492079,2796.53491131968,1376.82340087562,927.423933288577,"X760"
