"5%","50%","95%","mean","stdv","BandName"
-16.6148825860205,27.3650255266344,72.0807187998716,27.1306117758621,25.9681692641287,"Intercept"
4339.97815033935,11630.2354951197,16604.9873880016,11121.4598488625,3813.75899479317,"X400"
3887.95397511097,7704.15886879835,11003.8931749904,7658.37537799318,2150.92144596093,"X420"
-1758.09437998604,263.629838508885,2437.82082293778,238.049636902866,1308.4128170859,"X440"
-5012.53078248854,-3534.93985900579,-1436.62132637884,-3400.16564099359,1106.32287992624,"X460"
-6083.34652508937,-4485.80713467191,-2385.48624738268,-4406.05959052357,1131.74466797014,"X480"
-5251.82474028859,-3383.31222918541,-1319.91742165407,-3381.74455041449,1179.82155477238,"X500"
3729.7381013407,6606.27586089906,9013.02349901305,6551.43239371709,1687.16687915879,"X520"
-4185.29156169508,-2406.74795830541,-208.354492542311,-2326.89945678376,1206.33669655655,"X540"
-14184.1129259078,-12117.8384128077,-9802.0186738974,-12117.1953057904,1326.68865347284,"X560"
-4440.61897068155,-2826.11175428201,-1099.69565904277,-2843.95615143246,1015.389044881,"X580"
-2527.89961627556,-781.587451623472,720.083030365734,-820.594270659796,986.09756691086,"X600"
-265.28705767589,1299.63280483504,2799.70526957077,1279.12666924962,946.435389683233,"X620"
-1410.95681958052,170.873016430432,1827.78935542118,179.784766211786,991.120494850825,"X640"
-5845.93358096347,-3587.67262361622,-1794.77628908749,-3676.20895060491,1287.09414188935,"X660"
-4096.51598843837,-594.2975980124,3147.22592585694,-527.118002879019,2230.77427141372,"X680"
16321.1764713147,19916.22607875,23367.0817145665,19915.0432953917,2181.89532464754,"X700"
-17111.0609172532,-14242.172188296,-11505.2708448313,-14268.8745001909,1718.06652482418,"X720"
-5084.35349894536,-3255.27593826337,-1448.13242918086,-3289.56336407228,1183.49644583817,"X740"
10859.7534872693,13063.4899234601,15417.9742036594,13092.8917485291,1416.35516623217,"X760"
