"5%","50%","95%","mean","stdv","BandName"
-13.0596430744945,-9.01238925387682,-6.84698641277804,-9.2603680506595,1.76160012370816,"X1240"
-10.5928579016803,-7.5742787673026,-5.45694721481038,-7.71569976572593,1.57908885329649,"X1260"
-7.97429777608492,-5.20133033587628,-2.70500108636298,-5.29180110274625,1.64418885682097,"X1280"
-2.66142028421638,-0.0783004961743933,3.05818751747084,0.0417228903305424,1.66964910157035,"X1300"
-1.26682448705114,1.3427778362036,5.84613674578749,1.58852326165094,2.11069151960257,"X1320"
0.164876366530079,3.19268275125807,7.69571799957589,3.46481940994858,2.29205971698364,"X1340"
-12.8493842346497,-9.25508521568005,-5.53634995368856,-9.24257370421851,2.29357955764616,"X1360"
-3.83754839804903,-0.0873521728593929,2.22638133110523,-0.281714309425134,1.84342200795106,"X1380"
2.1023237839929,5.75002952277358,8.71503745091586,5.55152594932754,1.96635386157858,"X1400"
4.62149162459453,7.73900010771668,10.8841036439989,7.74368858944458,1.93128193288302,"X1420"
3.752307421233,6.27245729393008,10.1112293452479,6.45566617430728,1.92875834730855,"X1440"
0.029209029235127,1.94215883841054,4.76123973834627,2.10055593970826,1.49803410785395,"X1460"
-3.70962801117779,-1.90654801595024,0.65240322435654,-1.79011586199491,1.27783746283503,"X1480"
-7.77598261312091,-5.50226155153289,-3.04992106710668,-5.41465091720866,1.37599963015603,"X1500"
-9.7563731957046,-7.19748673363244,-4.84399528993536,-7.18249151945498,1.45437745688802,"X1520"
-9.57038595070675,-7.31691967667942,-5.28866694833093,-7.38274691711532,1.24812600010887,"X1540"
-11.1144221257383,-8.84563478566825,-7.26866645068566,-8.9743806063973,1.09922993853762,"X1560"
-17.6857586378848,-14.1558046679485,-12.0666604848855,-14.3811587562086,1.62784190154753,"X1580"
-17.6655164010512,-14.1777799868899,-10.9953330441717,-14.1924837755874,1.92003888633558,"X1600"
-7.81588756693015,-5.13432226533302,-1.34477123267162,-4.95767297270625,1.86256681404124,"X1620"
2.06143883229459,5.08940607867679,8.54638152890307,5.19488579753389,1.98545482077158,"X1640"
0.676389016843481,3.8554838770847,6.81933623186455,3.83947027398379,1.90283690592596,"X1660"
-10.2384344589558,-5.04131894836982,-1.17724320186809,-5.22552028252692,2.65326878285631,"X1680"
-2.01709079594628,0.603167205759584,3.62357289564495,0.664432767967376,1.73499910676722,"X1700"
1.49765644913931,4.36433311987967,7.53522516333918,4.38571237861206,1.84274024150609,"X1720"
4.61421449676462,7.62678947561595,11.5712508640311,7.80556377879927,2.1089171785054,"X1740"
10.8553953898951,12.9207285817644,15.8853329584433,13.1198085252852,1.56865526535107,"X1760"
7.56607918600515,9.58868827795452,11.587332260479,9.59415060446205,1.28878929325771,"X1780"
4.9788097281675,6.86813090403862,8.91122634765224,6.87704665088622,1.23198865411396,"X1800"
0.272261605324922,2.93517233197,5.22252701356633,2.83877042918924,1.53651551470779,"X1820"
-0.690356511883993,2.9943014462548,6.3456299812033,2.9076079663766,2.06155174729715,"X1840"
4.17883863348644,7.73970828278318,10.206357613333,7.47825581364471,1.84561345916835,"X1860"
-8.15190002213806,-4.81450411366685,-2.37979325787659,-4.97862136142096,1.77438575012135,"X1880"
-23.3559937682144,-19.1149162487951,-14.9629881614527,-19.0842803204255,2.58666756428166,"X1900"
-1.12822182730574,1.88280638449716,5.68106912257466,2.04686285415759,2.07359334999597,"X1920"
3.37321577562485,5.72664566002065,8.77617740971062,5.85383551349706,1.75458279313088,"X1940"
-5.68164364720767,-1.52599733804849,1.12306162054858,-1.7587463747816,2.06911669245271,"X1960"
-7.15207041392621,-4.11916918749279,-1.83072057749763,-4.27047191286874,1.63708816655651,"X1980"
-3.71500948859405,-1.3017818941218,0.757758286227193,-1.36222367469805,1.43606688763612,"X2000"
2.49300573158868,4.2468422642111,6.03327877075652,4.26180990920057,1.04699201223224,"X2020"
8.22637084673655,10.2433214346783,13.00034617878,10.3541800246041,1.4297024540833,"X2040"
6.96795376919454,9.23481038717833,12.5823168056199,9.40873166589415,1.74104778176855,"X2060"
-0.207336314097115,1.68915285696973,3.64455145152631,1.68090506219647,1.18325826899673,"X2080"
-2.63080198916683,0.456872433151765,2.99015312614693,0.316547942272351,1.77268832491722,"X2100"
-4.14259666786063,-0.434190792537738,3.01375978150581,-0.486175320790841,2.12067372653482,"X2120"
-1.13499051299299,2.19339708480669,5.41460452788133,2.18298076185332,1.97616238618796,"X2140"
3.66223653437231,5.96701754024325,9.35424940400416,6.10143640565724,1.75890667641527,"X2160"
3.05830655544033,6.35416573580164,11.1229569443686,6.6832770423277,2.43467781320234,"X2180"
2.98380704802729,6.17362375362186,9.78101339556324,6.21502220168345,2.06755170633308,"X2200"
-0.134179292363049,2.58747183830907,5.05816792013114,2.48891443326748,1.59213785497314,"X2220"
-23.2258954647555,-17.295526939254,-14.2404915361582,-17.7360756166203,2.61164747174822,"X2240"
-31.9526479449509,-25.7828169660605,-22.3401966334522,-26.1445190692746,2.80828630924379,"X2260"
-7.66566377530051,-4.04451971677104,-0.386126506963653,-4.10785036768394,2.1613271182262,"X2280"
7.28941960173287,10.0697127658408,14.0405338434932,10.277548316302,2.17006937301348,"X2300"
-7.75229343147625,-5.0069617725866,-2.61988625206884,-5.04345959022706,1.63556737685939,"X2320"
-12.0081941682295,-8.28182383526932,-5.33508591108506,-8.41284003839712,2.09837750597094,"X2340"
-5.49025020804207,-2.24879717782884,0.708862169557312,-2.3229937418365,1.89198140112886,"X2360"
-1.82251845483049,2.27761055268927,5.68808909722201,2.21097662820207,2.2358354913185,"X2380"
7.34778951932591,11.8200010009881,16.1757544456973,11.8064584616837,2.65262359401563,"X2400"
