"5%","50%","95%","mean","stdv","BandName"
46.60414304717,220.737548338555,396.091283465398,219.158816030703,105.30021805267,"Intercept"
1863.40118193592,23366.7836680289,42881.0637135739,23078.5668949262,12011.486355247,"X400"
-3047.71083456526,12423.3979293488,24505.846752605,11937.0221767229,8410.06564113518,"X420"
-6865.46062092352,-1716.44190256283,4667.38626604474,-1607.36911472163,3512.04762106895,"X440"
-11145.7846173969,-6061.19956825303,-1254.19283429493,-6049.17705836712,3149.51217743215,"X460"
-12096.685187453,-6573.2013451502,-1254.69512760809,-6552.99014023408,3475.34416228191,"X480"
-13495.1195438768,-6394.75484410339,-10.046089288965,-6396.38162816654,3950.57197156592,"X500"
-8807.15948427405,-714.716688935967,9179.48486775166,-518.58134722548,5515.37621648639,"X520"
-22995.2972803438,-15768.9397408653,-8060.68973746503,-15690.9687309166,4593.45302733507,"X540"
-31733.8669054591,-24475.2627844068,-18282.3379351313,-24665.5051950893,4120.38823797331,"X560"
-5099.0869978036,-391.888480378693,4670.64005481266,-297.028864582604,2995.8598338757,"X580"
6382.18387874861,11192.0837129332,16414.4756670504,11248.3359729238,3080.86934619625,"X600"
1046.48063542176,7525.14749104973,12246.8656717245,7166.32049131186,3480.58538223215,"X620"
7124.20021444605,12617.8486541545,16544.378079095,12346.7815638309,2948.0284179362,"X640"
-6311.21487145598,2248.26861725201,8742.70465488334,1883.8294994709,4630.93604883342,"X660"
-18525.5883102431,-4871.25320087541,4264.64698278737,-5642.31444056651,6982.20420367318,"X680"
15073.5978044156,29377.814359954,42287.7796214938,28930.5481254183,8318.20490127463,"X700"
-49466.518046635,-40440.8995708225,-30990.990945252,-40447.2091123103,5739.07429321282,"X720"
-16952.8531144295,-10300.705669692,-4566.89609886487,-10382.1837796313,3853.50056207869,"X740"
29507.2867280875,38358.8948649074,47953.0919177057,38537.384765651,5683.80377598352,"X760"
